index,KATEGORI,KODE PTN,PTN,KABUPATEN,PROVINSI,KODE PRODI,PRODI,JENJANG,DAYA TAMPUNG 2025,PEMINAT 2024,JENIS PORTOFOLIO
157,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141024,PENDIDIKAN BAHASA INDONESIA,Sarjana,60,199,Tidak Ada
158,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141025,AKUNTANSI,Sarjana,60,147,Tidak Ada
159,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141026,GEOFISIKA,Sarjana,15,6,Tidak Ada
160,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141027,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,15,,Tidak Ada
161,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141028,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,15,,Tidak Ada
162,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141029,PENDIDIKAN VOKASIONAL SENI KULINER,Sarjana,15,,Tidak Ada
163,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151001,SENI KARAWITAN,Sarjana,21,7,Seni Karawitan
164,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151002,SENI TARI,Sarjana,21,31,Tari
165,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151003,SENI TEATER,Sarjana,14,1,Teater
166,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151004,SENI RUPA MURNI,Sarjana,21,10,"Seni Rupa, Desain, dan Kriya"
167,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151005,KRIYA SENI,Sarjana,21,9,"Seni Rupa, Desain, dan Kriya"
168,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151006,DESAIN KOMUNIKASI VISUAL,Sarjana,28,22,"Seni Rupa, Desain, dan Kriya"
169,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151007,KAJIAN SASTRA BUDAYA,Sarjana,14,6,Tidak Ada
170,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151008,BAHASA ACEH,Sarjana,14,2,Tidak Ada
171,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151009,DESAIN INTERIOR,Sarjana,28,19,"Seni Rupa, Desain, dan Kriya"
172,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211001,PENDIDIKAN DOKTER,Sarjana,55,1480,Tidak Ada
173,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211002,TEKNIK SIPIL,Sarjana,38,819,Tidak Ada
174,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211003,TEKNIK MESIN,Sarjana,38,741,Tidak Ada
175,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211004,TEKNIK ELEKTRO,Sarjana,32,573,Tidak Ada
176,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211005,TEKNIK INDUSTRI,Sarjana,40,1185,Tidak Ada
177,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211006,TEKNIK KIMIA,Sarjana,30,531,Tidak Ada
178,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211007,PENDIDIKAN DOKTER GIGI,Sarjana,33,852,Tidak Ada
179,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211008,MATEMATIKA,Sarjana,40,330,Tidak Ada
180,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211009,KIMIA,Sarjana,40,295,Tidak Ada
181,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211010,FARMASI,Sarjana,44,1809,Tidak Ada
182,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211011,FISIKA,Sarjana,40,124,Tidak Ada
183,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211012,ILMU KESEHATAN MASYARAKAT,Sarjana,88,1667,Tidak Ada
184,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211013,AGROEKOTEKNOLOGI,Sarjana,75,1087,Tidak Ada
185,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211014,KETEKNIKAN PERTANIAN,Sarjana,25,445,Tidak Ada
186,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211015,BIOLOGI,Sarjana,40,302,Tidak Ada
187,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211016,AGRIBISNIS,Sarjana,50,1090,Tidak Ada
188,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211017,ILMU DAN TEKNOLOGI PANGAN,Sarjana,25,578,Tidak Ada
189,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211018,PETERNAKAN,Sarjana,72,423,Tidak Ada
190,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211019,ARSITEKTUR,Sarjana,25,483,Tidak Ada
191,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211020,ILMU KEPERAWATAN,Sarjana,60,1382,Tidak Ada
192,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211021,KEHUTANAN,Sarjana,80,819,Tidak Ada
193,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211022,ILMU KOMPUTER,Sarjana,33,1689,Tidak Ada
194,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211023,TEKNOLOGI INFORMASI,Sarjana,33,1328,Tidak Ada
195,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211024,MANAJEMEN SUMBER DAYA PERAIRAN,Sarjana,25,316,Tidak Ada
196,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211025,TEKNIK LINGKUNGAN,Sarjana,18,315,Tidak Ada
197,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211026,GIZI,Sarjana,22,520,Tidak Ada
198,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211027,ILMU HUKUM,Sarjana,132,2119,Tidak Ada
199,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211028,ILMU SEJARAH,Sarjana,48,184,Tidak Ada
200,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211029,ANTROPOLOGI SOSIAL,Sarjana,30,286,Tidak Ada
201,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211030,AKUNTANSI,Sarjana,55,1511,Tidak Ada
202,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211031,SOSIOLOGI,Sarjana,42,360,Tidak Ada
203,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211032,ILMU KESEJAHTERAAN SOSIAL,Sarjana,30,409,Tidak Ada
204,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211033,ILMU ADMINISTRASI NEGARA,Sarjana,27,799,Tidak Ada
205,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211034,ILMU KOMUNIKASI,Sarjana,27,1250,Tidak Ada
206,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211035,MANAJEMEN,Sarjana,55,2300,Tidak Ada
207,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211036,EKONOMI PEMBANGUNAN,Sarjana,44,669,Tidak Ada
208,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211037,ILMU POLITIK,Sarjana,30,425,Tidak Ada
209,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211038,SASTRA INDONESIA,Sarjana,53,272,Tidak Ada
210,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211039,SASTRA DAERAH UNTUK SASTRA MELAYU,Sarjana,40,15,Tidak Ada
211,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211040,SASTRA INGGRIS,Sarjana,83,714,Tidak Ada
212,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211041,SASTRA DAERAH UNTUK SASTRA BATAK,Sarjana,50,20,Tidak Ada
213,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211042,SASTRA ARAB,Sarjana,68,174,Tidak Ada
214,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211043,ETNO MUSIKOLOGI,Sarjana,40,51,Etnomusikologi
215,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211044,SASTRA JEPANG,Sarjana,20,277,Tidak Ada
216,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211045,ILMU PERPUSTAKAAN,Sarjana,40,362,Tidak Ada
217,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211046,SASTRA CINA,Sarjana,20,80,Tidak Ada
218,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211047,ILMU ADMINISTRASI NIAGA/BISNIS,Sarjana,27,1031,Tidak Ada
219,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211048,PSIKOLOGI,Sarjana,63,1661,Tidak Ada
220,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211049,KEWIRAUSAHAAN,Sarjana,14,356,Tidak Ada
221,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212064,PERBANKAN DAN KEUANGAN,Sarjana Terapan,40,,Tidak Ada
222,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212065,ADMINISTRASI PERKANTORAN DIGITAL,Sarjana Terapan,32,,Tidak Ada
223,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212066,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,44,,Tidak Ada
224,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212067,STATISTIKA,Sarjana Terapan,40,,Tidak Ada
225,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212068,KIMIA TERAPAN,Sarjana Terapan,32,,Tidak Ada
226,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212069,MANAJEMEN BISNIS PARIWISATA,Sarjana Terapan,40,,Tidak Ada
227,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212070,TEKNOLOGI REKAYASA INSTRUMENTASI,Sarjana Terapan,40,,Tidak Ada
228,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213050,METROLOGI DAN INSTRUMENTASI,Diploma Tiga,34,45,Tidak Ada
229,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213054,ADMINISTRASI PERPAJAKAN,Diploma Tiga,40,394,Tidak Ada
230,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213056,BAHASA JEPANG,Diploma Tiga,20,48,Tidak Ada
231,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213058,ANALIS FARMASI DAN MAKANAN,Diploma Tiga,24,201,Tidak Ada
232,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213059,BAHASA INGGRIS,Diploma Tiga,40,87,Tidak Ada
233,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213060,TEKNIK INFORMATIKA,Diploma Tiga,40,506,Tidak Ada
234,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221001,PENDIDIKAN MATEMATIKA,Sarjana,51,595,Tidak Ada
235,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221002,PENDIDIKAN BIOLOGI,Sarjana,55,566,Tidak Ada
236,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221003,PENDIDIKAN FISIKA,Sarjana,82,232,Tidak Ada
237,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221004,PENDIDIKAN KIMIA,Sarjana,106,340,Tidak Ada
238,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221005,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,55,87,Tidak Ada
239,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221006,PENDIDIKAN TEKNIK MESIN,Sarjana,55,197,Tidak Ada
240,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221007,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,50,68,Tidak Ada
241,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221008,KIMIA,Sarjana,47,163,Tidak Ada
242,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221009,BIOLOGI,Sarjana,66,298,Tidak Ada
243,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221010,ILMU KEOLAHRAGAAN,Sarjana,91,166,Olahraga
244,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221011,MATEMATIKA,Sarjana,50,231,Tidak Ada
245,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221012,FISIKA,Sarjana,35,77,Tidak Ada
246,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221013,PENDIDIKAN TEKNIK OTOMOTIF,Sarjana,55,166,Tidak Ada
247,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221014,GIZI,Sarjana,40,918,Tidak Ada
248,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221015,TEKNIK ELEKTRO,Sarjana,50,423,Tidak Ada
249,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221016,TEKNIK SIPIL,Sarjana,38,525,Tidak Ada
250,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221017,PENDIDIKAN TEKNOLOGI INFORMATIKA DAN KOMPUTER,Sarjana,38,788,Tidak Ada
251,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221018,ILMU KOMPUTER,Sarjana,36,1249,Tidak Ada
252,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221019,PENDIDIKAN IPA,Sarjana,47,329,Tidak Ada
253,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221021,PENDIDIKAN SEJARAH,Sarjana,69,502,Tidak Ada
254,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221022,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),Sarjana,69,598,Tidak Ada
255,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221023,PENDIDIKAN GEOGRAFI,Sarjana,69,473,Tidak Ada
256,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221024,"PEND. JASMANI, KESEHATAN & REKREASI",Sarjana,91,509,Olahraga
257,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221025,PENDIDIKAN KEPELATIHAN OLAHRAGA (PKO),Sarjana,136,377,Olahraga
258,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221026,PENDIDIKAN LUAR SEKOLAH (PLS),Sarjana,45,107,Tidak Ada
259,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221027,PENDIDIKAN EKONOMI,Sarjana,42,327,Tidak Ada
260,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221028,MANAJEMEN,Sarjana,38,1607,Tidak Ada
261,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221029,AKUNTANSI,Sarjana,34,835,Tidak Ada
262,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221030,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,65,958,Tidak Ada
263,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221031,PENDIDIKAN BAHASA INGGRIS,Sarjana,66,821,Tidak Ada
264,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221032,PENDIDIKAN BAHASA PERANCIS,Sarjana,51,45,Tidak Ada
265,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221033,PENDIDIKAN BAHASA JERMAN,Sarjana,51,72,Tidak Ada
266,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221034,PENDIDIKAN SENI RUPA,Sarjana,47,116,"Seni Rupa, Desain, dan Kriya"
267,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221035,SASTRA INDONESIA,Sarjana,55,195,Tidak Ada
268,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221036,SASTRA INGGRIS,Sarjana,55,382,Tidak Ada
269,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221038,PENDIDIKAN GURU SEKOLAH DASAR (PGSD),Sarjana,112,3093,Tidak Ada
270,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221039,PENDIDIKAN TATA BOGA,Sarjana,50,630,Tidak Ada
271,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221040,PENDIDIKAN TATA RIAS,Sarjana,38,521,Tidak Ada
272,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221041,PENDIDIKAN ANTROPOLOGI,Sarjana,69,304,Tidak Ada
273,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221042,PEND. GURU PENDIDIKAN ANAK USIA DINI,Sarjana,55,456,Tidak Ada
274,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221043,PENDIDIKAN BIMBINGAN DAN KONSELING,Sarjana,55,1010,Tidak Ada
275,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221044,PENDIDIKAN AKUNTANSI,Sarjana,42,251,Tidak Ada
276,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221046,PENDIDIKAN ADMINISTRASI PERKANTORAN,Sarjana,42,599,Tidak Ada
277,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221047,PENDIDIKAN BISNIS,Sarjana,42,243,Tidak Ada
278,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221048,PENDIDIKAN TARI,Sarjana,66,170,Tari
279,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221049,PENDIDIKAN MUSIK,Sarjana,66,177,Musik
280,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221050,PENDIDIKAN TATA BUSANA,Sarjana,34,624,Tidak Ada
281,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221051,SENI PERTUNJUKAN,Sarjana,26,26,Sendratasik
282,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221052,ILMU EKONOMI,Sarjana,42,488,Tidak Ada
283,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221053,BISNIS DIGITAL,Sarjana,29,483,Tidak Ada
284,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221054,KEWIRAUSAHAAN,Sarjana,42,405,Tidak Ada
285,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221057,ARSITEKTUR,Sarjana,44,295,Tidak Ada
286,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221058,STATISTIKA,Sarjana,44,308,Tidak Ada
287,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221059,SAINS INFORMASI GEOGRAFI,Sarjana,12,,Tidak Ada
288,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221060,HUKUM BISNIS,Sarjana,12,,Tidak Ada
289,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11222056,MANAJEMEN KONSTRUKSI,Sarjana Terapan,55,155,Tidak Ada
290,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11223055,TEKNIK MESIN,Diploma Tiga,44,188,Tidak Ada
291,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311001,FISIKA,Sarjana,36,78,Tidak Ada
292,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311002,KIMIA,Sarjana,36,240,Tidak Ada
293,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311003,MATEMATIKA,Sarjana,27,146,Tidak Ada
294,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311004,BIOLOGI,Sarjana,36,209,Tidak Ada
295,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311005,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,39,117,Tidak Ada
296,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311006,BUDIDAYA PERAIRAN,Sarjana,48,79,Tidak Ada
297,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311007,ILMU KELAUTAN,Sarjana,42,162,Tidak Ada
298,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311008,TEKNOLOGI HASIL PERIKANAN,Sarjana,39,93,Tidak Ada
299,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311009,PEMANFAATAN SUMBERDAYA PERIKANAN,Sarjana,33,56,Tidak Ada
300,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311010,AGROBISNIS PERIKANAN,Sarjana,30,43,Tidak Ada
301,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311011,AGROTEKNOLOGI,Sarjana,60,673,Tidak Ada
302,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311012,AGRIBISNIS,Sarjana,36,513,Tidak Ada
303,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311013,TEKNOLOGI HASIL PERTANIAN,Sarjana,24,270,Tidak Ada
304,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311014,KEHUTANAN,Sarjana,36,408,Tidak Ada
305,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311015,TEKNIK SIPIL,Sarjana,36,753,Tidak Ada
306,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311016,TEKNIK KIMIA,Sarjana,27,485,Tidak Ada
307,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311017,TEKNIK MESIN,Sarjana,30,562,Tidak Ada
308,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311018,TEKNIK ELEKTRO,Sarjana,36,501,Tidak Ada
309,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311019,KEDOKTERAN,Sarjana,54,1423,Tidak Ada
310,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311020,ILMU KEPERAWATAN ,Sarjana,69,1770,Tidak Ada
311,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311021,PENDIDIKAN MATEMATIKA,Sarjana,36,434,Tidak Ada
312,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311022,PENDIDIKAN BIOLOGI,Sarjana,24,378,Tidak Ada
313,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311023,PENDIDIKAN FISIKA,Sarjana,24,172,Tidak Ada
